movieId,rating_count
26854,4
3313,4
1657,4
132888,4
4271,4
3427,4
58432,4
59549,4
4048,4
96863,4
78729,4
3491,4
100843,4
3465,4
71390,4
4177,4
4179,4
4185,4
96563,4
96490,4
844,4
8642,4
3351,4
32022,4
5275,4
114,4
130083,4
6198,4
2839,4
48231,4
48159,4
6228,4
6231,4
6295,4
32943,4
105429,4
6318,4
2776,4
8854,4
9000,4
2767,4
68959,4
7074,4
6162,4
127204,4
32853,4
6035,4
7126,4
6042,4
6047,4
32844,4
6056,4
82173,4
48711,4
2848,4
6114,4
957,4
6126,4
25841,4
113532,4
6154,4
25825,4
86000,4
2758,4
6432,4
1067,4
45679,4
6769,4
2674,4
2350,4
8933,4
2673,4
6788,4
6826,4
68967,4
6883,4
1181,4
2650,4
1989,4
144172,4
8882,4
2635,4
45837,4
76060,4
6683,4
129,4
82934,4
263,4
6467,4
47148,4
6527,4
7038,4
129428,4
6599,4
6613,4
46664,4
46574,4
146,4
2715,4
2342,4
6641,4
6022,4
8584,4
5993,4
71823,4
7453,4
5561,4
2945,4
32381,4
2523,4
50651,4
89388,4
50259,4
5815,4
5684,4
89260,4
50147,4
5736,4
5746,4
2913,4
5754,4
2494,4
5490,4
980,4
5448,4
5285,4
5289,4
26322,4
961,4
5335,4
90870,4
5354,4
80736,4
5372,4
26268,4
32153,4
32174,4
26241,4
2981,4
2032,4
118924,4
42351,4
5984,4
43910,4
7219,4
7302,4
5966,4
145150,4
447,4
68444,4
7186,4
7266,4
26007,4
7190,4
69654,4
32632,3
61210,3
58554,3
161594,3
32686,3
51380,3
45969,3
60763,3
51372,3
220,3
45506,3
115502,3
44911,3
30783,3
1531,3
52528,3
112767,3
112399,3
45000,3
55851,3
56015,3
64278,3
45172,3
34002,3
56095,3
45179,3
155392,3
118248,3
67361,3
1990,3
49265,3
1423,3
49902,3
53887,3
37,3
65310,3
49817,3
1613,3
54270,3
108,3
112070,3
47728,3
66596,3
1420,3
71732,3
42681,3
48198,3
53737,3
113207,3
53038,3
113565,3
70597,3
54910,3
53133,3
53,3
70946,3
56908,3
59834,3
57972,3
1933,3
34435,3
70188,3
49526,3
2086,3
68838,3
48660,3
99470,3
30723,3
2610,3
128592,3
1063,3
6771,3
6940,3
2637,3
6981,3
83293,3
7050,3
1026,3
127206,3
7152,3
2569,3
81949,3
81910,3
7315,3
146309,3
6562,3
85399,3
8903,3
6133,3
2855,3
6084,3
6105,3
6107,3
6121,3
6124,3
6132,3
30712,3
6513,3
87205,3
2824,3
105715,3
6446,3
6470,3
6474,3
6498,3
7357,3
7358,3
146688,3
8667,3
1154,3
1163,3
8616,3
8617,3
8629,3
109317,3
8654,3
8709,3
7615,3
8763,3
8768,3
126006,3
264,3
8811,3
77359,3
8851,3
8583,3
8460,3
8410,3
8388,3
7697,3
80553,3
7787,3
7818,3
7822,3
107953,3
107978,3
80083,3
7942,3
127144,3
7995,3
8143,3
8194,3
108715,3
285,3
87930,3
87975,3
5933,3
4399,3
96667,3
96590,3
3449,3
133281,3
96004,3
4384,3
4391,3
4453,3
139130,3
94969,3
876,3
3302,3
4592,3
4606,3
3294,3
3292,3
4108,3
3492,3
4051,3
3520,3
3687,3
775,3
3656,3
3626,3
3777,3
3800,3
3804,3
3612,3
3609,3
100106,3
3900,3
3568,3
3560,3
100450,3
97393,3
94323,3
94024,3
5923,3
5575,3
5142,3
91470,3
5236,3
5276,3
3003,3
2998,3
90428,3
5641,3
568,3
2923,3
5703,3
89102,3
2904,3
5834,3
2887,3
5913,3
5097,3
5083,3
5079,3
91947,3
4706,3
4716,3
4717,3
132074,3
93422,3
4766,3
4810,3
3218,3
4831,3
4859,3
4930,3
92496,3
4952,3
3140,3
3136,3
123947,3
6195,3
26180,3
25930,3
25962,3
26251,3
26414,3
26093,3
2244,3
73386,3
26117,3
26501,3
72694,3
26812,3
2237,3
26147,3
27178,3
120805,3
8979,3
121171,3
8987,3
27784,3
27724,3
27778,3
26791,3
110348,3
8929,3
8938,3
25916,3
27555,3
26079,3
26726,3
25852,3
25898,3
26313,3
26010,3
26178,3
26505,3
25807,3
25744,3
26325,3
6408,2
6404,2
4417,2
6390,2
47330,2
85572,2
63179,2
4445,2
74630,2
7081,2
47714,2
4469,2
2304,2
26231,2
32211,2
6148,2
2850,2
94919,2
4550,2
6182,2
102378,2
94939,2
26229,2
27664,2
4522,2
86982,2
2832,2
6227,2
68901,2
6447,2
86884,2
26208,2
4491,2
6261,2
3349,2
56336,2
27713,2
47196,2
6830,2
6739,2
110352,2
132800,2
6757,2
84304,2
84236,2
6806,2
101531,2
6828,2
84154,2
95965,2
6465,2
84098,2
6877,2
83827,2
3414,2
32464,2
58365,2
7002,2
69495,2
4236,2
1087,2
4342,2
6728,2
6718,2
131,2
26176,2
1928,2
32352,2
865,2
2164,2
6515,2
6522,2
26160,2
129657,2
57418,2
6603,2
2256,2
95508,2
6644,2
143257,2
3377,2
864,2
136800,2
143410,2
69241,2
6710,2
32170,2
31408,2
122490,2
5356,2
54290,2
3202,2
3207,2
5203,2
5223,2
91355,2
1807,2
52545,2
5242,2
91286,2
4861,2
5278,2
52378,2
73488,2
92756,2
3025,2
4854,2
5315,2
92966,2
74115,2
5342,2
73469,2
5344,2
159972,2
103444,2
26684,2
3116,2
66808,2
4960,2
4984,2
131451,2
4949,2
92494,2
3122,2
5038,2
5042,2
5043,2
5057,2
5088,2
26702,2
1433,2
66686,2
54251,2
84,2
31524,2
4923,2
77,2
103221,2
152057,2
51773,2
130580,2
582,2
114459,2
5778,2
55498,2
31963,2
4698,2
5832,2
26435,2
98,2
5850,2
68324,2
88380,2
5880,2
26413,2
49394,2
5917,2
5926,2
104760,2
27255,2
58706,2
104906,2
2864,2
94480,2
138610,2
141956,2
89090,2
89194,2
5710,2
90266,2
26788,2
4768,2
5395,2
51304,2
4763,2
4755,2
4753,2
26797,2
5517,2
5518,2
67957,2
89321,2
114082,2
89881,2
1861,2
4722,2
2930,2
26850,2
89678,2
5655,2
93700,2
1692,2
44597,2
117456,2
100304,2
78967,2
117107,2
59945,2
7583,2
111913,2
32743,2
41585,2
97744,2
3611,2
7625,2
8422,2
2486,2
8420,2
70465,2
37211,2
2215,2
1153,2
8544,2
112460,2
25929,2
7309,2
98963,2
1563,2
99992,2
120783,2
7349,2
3522,2
7571,2
25906,2
81083,2
7407,2
36152,2
98795,2
59935,2
60137,2
40817,2
75990,2
2323,2
25801,2
70846,2
7947,2
3913,2
79868,2
70898,2
3902,2
8003,2
79677,2
8070,2
25752,2
8133,2
8136,2
79259,2
110194,2
3574,2
156025,2
8267,2
7872,2
80572,2
3567,2
60343,2
111251,2
3940,2
32882,2
3934,2
3845,2
98587,2
3924,2
3922,2
39779,2
44317,2
39659,2
78122,2
112550,2
4139,2
115927,2
111680,2
69908,2
7196,2
755,2
59339,2
8766,2
7180,2
7083,2
126106,2
25947,2
43899,2
7172,2
82313,2
64900,2
72603,2
71533,2
769,2
8730,2
8850,2
43391,2
1555,2
109372,2
71438,2
4140,2
4076,2
44301,2
8954,2
7272,2
3495,2
120821,2
59180,2
4136,2
43177,2
2214,2
7130,2
107081,2
110748,1
92498,1
115139,1
99273,1
99296,1
139642,1
63481,1
66297,1
99276,1
98585,1
161918,1
102753,1
102792,1
92694,1
63436,1
98473,1
133824,1
99741,1
116939,1
115149,1
103235,1
134246,1
110461,1
102716,1
73276,1
133419,1
160438,1
98441,1
93693,1
115147,1
64197,1
116985,1
99415,1
72630,1
100159,1
73572,1
99811,1
98458,1
116855,1
63629,1
92665,1
114766,1
98611,1
66665,1
139757,1
100032,1
98279,1
93061,1
72641,1
103107,1
98803,1
100083,1
99106,1
92954,1
92938,1
63836,1
99917,1
99089,1
110826,1
151307,1
99030,1
63876,1
131830,1
64114,1
102905,1
103228,1
99270,1
93498,1
66310,1
102800,1
93432,1
134528,1
117121,1
163056,1
139915,1
93324,1
66317,1
93363,1
99839,1
99846,1
66371,1
110871,1
114925,1
98607,1
103210,1
72226,1
115881,1
66171,1
101884,1
95780,1
92210,1
96726,1
72737,1
95744,1
101025,1
133365,1
101741,1
96792,1
96821,1
96829,1
64695,1
160590,1
137337,1
95473,1
65552,1
96901,1
95499,1
100581,1
115713,1
97188,1
136305,1
97225,1
95475,1
100556,1
97230,1
135887,1
110645,1
95782,1
101070,1
136602,1
101076,1
65133,1
96373,1
133295,1
72919,1
96314,1
101106,1
101362,1
65216,1
65230,1
117434,1
136592,1
96150,1
101415,1
65259,1
72741,1
132952,1
136445,1
96020,1
96634,1
72380,1
160656,1
115877,1
64993,1
101529,1
64990,1
95963,1
96655,1
135861,1
100527,1
98175,1
66090,1
64338,1
110655,1
64321,1
132496,1
65802,1
72356,1
94677,1
73023,1
94494,1
73106,1
94325,1
139116,1
73168,1
121113,1
95443,1
98124,1
94015,1
93982,1
135268,1
132458,1
98126,1
102588,1
98154,1
98160,1
93838,1
102666,1
102686,1
135266,1
65685,1
102396,1
100306,1
72720,1
97470,1
95377,1
116207,1
132547,1
137595,1
95375,1
115534,1
160567,1
95313,1
72947,1
65642,1
97673,1
95182,1
95165,1
95105,1
117511,1
100383,1
97752,1
97757,1
116413,1
116503,1
95088,1
135508,1
73015,1
133377,1
100326,1
117123,1
92259,1
71525,1
103249,1
107516,1
146682,1
127158,1
70121,1
127178,1
81191,1
69974,1
107406,1
69951,1
71700,1
81512,1
107314,1
69945,1
81537,1
127194,1
107083,1
69821,1
81786,1
107412,1
80917,1
112334,1
107555,1
112370,1
156387,1
80584,1
80586,1
80590,1
112421,1
80599,1
80615,1
107769,1
70418,1
71640,1
156607,1
80748,1
112450,1
70293,1
80846,1
107559,1
112623,1
81834,1
81898,1
118898,1
69526,1
82534,1
112735,1
82608,1
82667,1
74727,1
83096,1
83134,1
106870,1
69481,1
111113,1
106762,1
83322,1
74688,1
83359,1
83361,1
106642,1
118700,1
82169,1
106883,1
74789,1
118890,1
81932,1
112653,1
111228,1
127198,1
69685,1
82035,1
82037,1
69559,1
144714,1
118880,1
118814,1
112689,1
82093,1
82095,1
82150,1
74916,1
148482,1
83613,1
77808,1
76030,1
78041,1
71535,1
71460,1
78111,1
71404,1
78209,1
152081,1
111364,1
150401,1
110110,1
109205,1
71318,1
71304,1
127052,1
111360,1
78349,1
110058,1
111624,1
74948,1
149606,1
109853,1
76210,1
76272,1
71490,1
76293,1
111529,1
76738,1
76763,1
77191,1
120392,1
149590,1
109742,1
71466,1
77435,1
77455,1
77561,1
152173,1
109161,1
108981,1
78517,1
78574,1
79299,1
79357,1
79686,1
71579,1
70984,1
107999,1
75803,1
79824,1
70862,1
112277,1
70678,1
75440,1
107910,1
80346,1
80350,1
70663,1
70599,1
108190,1
79242,1
79185,1
108873,1
78653,1
78703,1
108945,1
75823,1
75816,1
78903,1
112006,1
71211,1
79139,1
79006,1
71180,1
108729,1
148881,1
79029,1
108514,1
79091,1
83411,1
143859,1
92206,1
89761,1
114060,1
89870,1
68073,1
67997,1
104312,1
90057,1
90061,1
114254,1
141668,1
72131,1
67799,1
104243,1
140747,1
90430,1
90524,1
104129,1
90576,1
114044,1
89759,1
74416,1
68194,1
88272,1
104597,1
88672,1
89039,1
89045,1
89085,1
74275,1
89203,1
72104,1
89337,1
130450,1
89343,1
89356,1
89408,1
89470,1
113862,1
76093,1
114342,1
140745,1
90600,1
130520,1
103596,1
91660,1
103449,1
91869,1
91873,1
73741,1
103384,1
103372,1
67087,1
131013,1
91976,1
103339,1
92008,1
73587,1
103279,1
103253,1
66915,1
73854,1
91622,1
140711,1
114464,1
90647,1
90717,1
104119,1
67504,1
67429,1
74089,1
104076,1
90947,1
91505,1
130642,1
67408,1
103865,1
72165,1
73881,1
91488,1
140715,1
88267,1
104726,1
83910,1
128846,1
129250,1
129364,1
143255,1
85179,1
85213,1
142997,1
113186,1
74649,1
85401,1
157667,1
85736,1
68965,1
85796,1
86028,1
113225,1
142507,1
105755,1
113064,1
69134,1
88024,1
85020,1
106332,1
69458,1
106330,1
84116,1
106204,1
84160,1
106144,1
84312,1
112850,1
84395,1
84414,1
118105,1
106111,1
84696,1
84952,1
84954,1
85016,1
68952,1
158238,1
86320,1
86377,1
87304,1
87383,1
87430,1
87444,1
158956,1
87483,1
74532,1
68614,1
87522,1
87529,1
113705,1
104881,1
87598,1
87785,1
104841,1
74510,1
74458,1
68835,1
113453,1
142258,1
117871,1
86487,1
142448,1
86593,1
105351,1
86835,1
105254,1
86864,1
86880,1
113378,1
86892,1
105211,1
68884,1
68872,1
74580,1
113275,1
87218,1
74156,1
1,1
63082,1
3017,1
2961,1
2969,1
2971,1
2977,1
2978,1
2979,1
2982,1
2986,1
2996,1
3001,1
3007,1
3021,1
3079,1
3024,1
3029,1
3030,1
3036,1
3040,1
3046,1
3052,1
3057,1
3064,1
3066,1
3070,1
2956,1
2947,1
2946,1
2942,1
2803,1
2817,1
2820,1
2822,1
2836,1
2837,1
2845,1
2846,1
2856,1
2861,1
2868,1
2869,1
2870,1
2876,1
2879,1
2880,1
2884,1
2885,1
2897,1
2907,1
2915,1
2916,1
2921,1
3072,1
3086,1
2795,1
3310,1
3256,1
3259,1
3261,1
3263,1
3264,1
3266,1
3269,1
3274,1
3276,1
3303,1
3309,1
3314,1
3089,1
3317,1
3318,1
3334,1
3344,1
3355,1
3365,1
3368,1
3380,1
3391,1
3395,1
3398,1
3254,1
3250,1
3247,1
3244,1
3096,1
3104,1
3111,1
3112,1
3113,1
3118,1
3120,1
3121,1
3143,1
3150,1
3157,1
3167,1
3171,1
3175,1
3188,1
3192,1
3213,1
3214,1
3216,1
3232,1
3235,1
3240,1
3241,1
2798,1
2788,1
3402,1
2435,1
2401,1
2406,1
2409,1
2412,1
2415,1
2416,1
2418,1
2424,1
2425,1
2427,1
2428,1
2436,1
2473,1
2439,1
2440,1
2441,1
2443,1
2446,1
2448,1
2453,1
2457,1
2461,1
2464,1
2469,1
2398,1
2395,1
2394,1
2391,1
2273,1
2279,1
2283,1
2291,1
2306,1
2307,1
2316,1
2318,1
2325,1
2329,1
2334,1
2336,1
2337,1
2349,1
2356,1
2365,1
2366,1
2371,1
2374,1
2376,1
2381,1
2387,1
2388,1
2472,1
2474,1
2775,1
2706,1
2640,1
2641,1
2642,1
2643,1
2647,1
2652,1
2655,1
2657,1
2662,1
2670,1
2689,1
2707,1
2475,1
2725,1
2727,1
2735,1
2745,1
2750,1
2754,1
2755,1
2759,1
2761,1
2763,1
2764,1
2636,1
2630,1
2627,1
2618,1
2488,1
2492,1
2502,1
2506,1
2513,1
2526,1
2534,1
2536,1
2537,1
2540,1
2545,1
2550,1
2557,1
2562,1
2571,1
2577,1
2580,1
2581,1
2599,1
2609,1
2612,1
2613,1
2616,1
3401,1
3408,1
2259,1
4214,1
4167,1
4171,1
4174,1
4180,1
4188,1
4189,1
4190,1
4194,1
4205,1
4208,1
4213,1
4220,1
4324,1
4237,1
4241,1
4262,1
4265,1
4266,1
4277,1
4281,1
4299,1
4310,1
4318,1
4319,1
4166,1
4162,1
4146,1
4132,1
4011,1
4017,1
4020,1
4024,1
4030,1
4036,1
4039,1
4041,1
4045,1
4046,1
4056,1
4060,1
4066,1
4080,1
4088,1
4089,1
4092,1
4098,1
4101,1
4114,1
4115,1
4117,1
4122,1
4322,1
4334,1
4003,1
4562,1
4511,1
4515,1
4516,1
4523,1
4524,1
4527,1
4535,1
4543,1
4553,1
4555,1
4560,1
4584,1
4338,1
4590,1
4593,1
4603,1
4608,1
4610,1
4615,1
4621,1
4626,1
4632,1
4641,1
4644,1
4509,1
4506,1
4503,1
4498,1
4340,1
4343,1
4345,1
4359,1
4368,1
4371,1
4375,1
4387,1
4392,1
4402,1
4415,1
4420,1
4427,1
4433,1
4437,1
4451,1
4452,1
4458,1
4459,1
4466,1
4474,1
4482,1
4488,1
4009,1
4002,1
3417,1
3657,1
3575,1
3580,1
3596,1
3599,1
3616,1
3618,1
3619,1
3620,1
3632,1
3634,1
3649,1
3659,1
3721,1
3661,1
3665,1
3672,1
3673,1
3674,1
3689,1
3690,1
3695,1
3705,1
3706,1
3708,1
3573,1
3565,1
3556,1
3547,1
3428,1
3429,1
3431,1
3432,1
3437,1
3439,1
3445,1
3453,1
3459,1
3466,1
3474,1
3476,1
3477,1
3478,1
3479,1
3505,1
3507,1
3515,1
3526,1
3527,1
3531,1
3535,1
3536,1
3713,1
3731,1
3998,1
3939,1
3880,1
3896,1
3905,1
3909,1
3910,1
3916,1
3919,1
3927,1
3928,1
3932,1
3938,1
3941,1
3732,1
3942,1
3945,1
3946,1
3956,1
3964,1
3965,1
3971,1
3977,1
3984,1
3986,1
3991,1
3879,1
3875,1
3864,1
3863,1
3741,1
3744,1
3752,1
3755,1
3761,1
3764,1
3766,1
3770,1
3775,1
3783,1
3787,1
3788,1
3799,1
3801,1
3805,1
3811,1
3826,1
3829,1
3832,1
3837,1
3848,1
3859,1
3860,1
2263,1
2250,1
62912,1
756,1
697,1
698,1
704,1
709,1
719,1
721,1
722,1
728,1
731,1
735,1
745,1
757,1
813,1
760,1
762,1
765,1
779,1
781,1
782,1
787,1
788,1
793,1
798,1
803,1
696,1
695,1
694,1
690,1
574,1
575,1
580,1
586,1
587,1
592,1
599,1
605,1
612,1
614,1
620,1
621,1
628,1
631,1
637,1
639,1
647,1
648,1
651,1
674,1
679,1
681,1
685,1
809,1
816,1
561,1
1017,1
971,1
972,1
986,1
990,1
991,1
994,1
1006,1
1007,1
1008,1
1010,1
1013,1
1032,1
820,1
1033,1
1034,1
1035,1
1036,1
1037,1
1040,1
1057,1
1059,1
1061,1
1064,1
1069,1
970,1
963,1
960,1
953,1
837,1
845,1
846,1
849,1
850,1
852,1
854,1
858,1
869,1
870,1
880,1
882,1
889,1
893,1
896,1
900,1
914,1
921,1
923,1
931,1
936,1
939,1
940,1
564,1
559,1
1086,1
213,1
151,1
159,1
171,1
180,1
184,1
190,1
196,1
202,1
203,1
204,1
211,1
215,1
283,1
216,1
218,1
222,1
242,1
243,1
244,1
248,1
250,1
254,1
258,1
267,1
141,1
140,1
137,1
119,1
9,1
11,1
12,1
26,1
28,1
34,1
41,1
44,1
47,1
59,1
60,1
64,1
66,1
70,1
76,1
78,1
80,1
83,1
100,1
104,1
105,1
116,1
117,1
277,1
291,1
558,1
500,1
439,1
443,1
450,1
453,1
459,1
465,1
490,1
492,1
493,1
494,1
496,1
501,1
301,1
516,1
517,1
520,1
524,1
526,1
527,1
532,1
537,1
539,1
547,1
549,1
438,1
434,1
426,1
419,1
304,1
306,1
312,1
318,1
321,1
324,1
328,1
334,1
335,1
342,1
347,1
351,1
354,1
370,1
371,1
376,1
383,1
384,1
387,1
389,1
401,1
405,1
414,1
1084,1
1089,1
2246,1
1934,1
1895,1
1897,1
1900,1
1901,1
1904,1
1909,1
1910,1
1911,1
1922,1
1924,1
1926,1
1938,1
2011,1
1953,1
1954,1
1955,1
1956,1
1957,1
1964,1
1967,1
1980,1
1988,1
1995,1
2002,1
1889,1
1886,1
1882,1
1878,1
1719,1
1729,1
1730,1
1739,1
1760,1
1785,1
1792,1
1796,1
1801,1
1806,1
1819,1
1826,1
1831,1
1839,1
1846,1
1856,1
1859,1
1860,1
1862,1
1863,1
1864,1
1870,1
1873,1
2008,1
2022,1
1713,1
2154,1
2112,1
2116,1
2117,1
2119,1
2126,1
2142,1
2144,1
2147,1
2150,1
2151,1
2153,1
2155,1
2023,1
2161,1
2163,1
2168,1
2176,1
2200,1
2204,1
2207,1
2210,1
2221,1
2231,1
2241,1
2107,1
2104,1
2093,1
2091,1
2025,1
2026,1
2027,1
2029,1
2031,1
2035,1
2038,1
2041,1
2042,1
2044,1
2047,1
2048,1
2051,1
2052,1
2057,1
2058,1
2062,1
2063,1
2079,1
2080,1
2085,1
2087,1
2090,1
1715,1
1702,1
1091,1
1280,1
1206,1
1212,1
1219,1
1222,1
1226,1
1228,1
1238,1
1241,1
1246,1
1253,1
1257,1
1282,1
1375,1
1289,1
1295,1
1298,1
1323,1
1332,1
1340,1
1349,1
1361,1
1363,1
1367,1
1369,1
1203,1
1199,1
1193,1
1191,1
1094,1
1095,1
1100,1
1101,1
1104,1
1111,1
1127,1
1130,1
1131,1
1133,1
1145,1
1148,1
1162,1
1165,1
1167,1
1168,1
1171,1
1175,1
1178,1
1179,1
1184,1
1189,1
1190,1
1373,1
1378,1
1696,1
1620,1
1572,1
1575,1
1580,1
1591,1
1593,1
1596,1
1598,1
1601,1
1602,1
1611,1
1615,1
1636,1
1384,1
1643,1
1644,1
1645,1
1647,1
1649,1
1672,1
1673,1
1681,1
1682,1
1684,1
1688,1
1566,1
1556,1
1543,1
1539,1
1387,1
1391,1
1392,1
1396,1
1411,1
1415,1
1416,1
1417,1
1427,1
1430,1
1441,1
1449,1
1466,1
1480,1
1483,1
1487,1
1499,1
1501,1
1507,1
1508,1
1523,1
1529,1
1532,1
4649,1
4652,1
4663,1
27876,1
27731,1
27751,1
27773,1
27783,1
27792,1
27793,1
27801,1
27816,1
27821,1
27846,1
27867,1
27878,1
31284,1
27882,1
27922,1
30749,1
30793,1
30848,1
30850,1
30867,1
31109,1
31114,1
31156,1
31193,1
27706,1
27685,1
27648,1
27646,1
26655,1
26689,1
26693,1
26704,1
26731,1
26737,1
26749,1
26750,1
26784,1
26842,1
26865,1
26886,1
26903,1
27109,1
27253,1
27334,1
27351,1
27369,1
27376,1
27397,1
27423,1
27482,1
27544,1
31221,1
31364,1
26603,1
34530,1
33760,1
33817,1
33830,1
33917,1
34018,1
34048,1
34198,1
34338,1
34359,1
34405,1
34528,1
34532,1
31413,1
34583,1
34608,1
36519,1
36553,1
36708,1
37277,1
37384,1
37477,1
37720,1
37727,1
37855,1
33750,1
33681,1
33660,1
33592,1
31433,1
31547,1
31660,1
31724,1
31747,1
31903,1
31921,1
31952,1
31973,1
32139,1
32298,1
32349,1
32369,1
32395,1
32444,1
32525,1
32562,1
32666,1
32735,1
32825,1
33085,1
33124,1
33558,1
26622,1
26599,1
38384,1
8853,1
8790,1
8795,1
8819,1
8820,1
8821,1
8823,1
8828,1
8831,1
8838,1
8839,1
8848,1
8857,1
8935,1
8859,1
8864,1
8871,1
8872,1
8873,1
8879,1
8892,1
8893,1
8899,1
8907,1
8921,1
8777,1
8772,1
8761,1
8754,1
8487,1
8493,1
8504,1
8529,1
8537,1
8572,1
8574,1
8577,1
8600,1
8604,1
8609,1
8618,1
8640,1
8644,1
8645,1
8650,1
8657,1
8661,1
8672,1
8690,1
8695,1
8699,1
8743,1
8928,1
8948,1
26587,1
26338,1
26157,1
26164,1
26188,1
26198,1
26228,1
26265,1
26271,1
26294,1
26317,1
26320,1
26323,1
26346,1
8963,1
26371,1
26375,1
26404,1
26409,1
26487,1
26492,1
26494,1
26513,1
26554,1
26581,1
26585,1
26125,1
26085,1
26084,1
26082,1
8972,1
8977,1
8982,1
8986,1
8988,1
9005,1
9012,1
25774,1
25788,1
25839,1
25874,1
25882,1
25886,1
25900,1
25901,1
25920,1
25941,1
25945,1
25965,1
25971,1
25972,1
26013,1
26052,1
37857,1
38499,1
4674,1
56152,1
55232,1
55250,1
55259,1
55280,1
55294,1
55451,1
55566,1
55652,1
55820,1
55908,1
56069,1
56607,1
58376,1
56715,1
56782,1
57243,1
57326,1
57401,1
57453,1
57980,1
58103,1
58107,1
58154,1
58299,1
55094,1
55071,1
55063,1
54881,1
51931,1
51935,1
52328,1
52666,1
52668,1
52717,1
52885,1
52913,1
52950,1
53000,1
53123,1
53138,1
53883,1
53972,1
53996,1
54001,1
54004,1
54220,1
54419,1
54732,1
54736,1
54745,1
54775,1
58306,1
58425,1
51709,1
61323,1
60384,1
60514,1
60684,1
60937,1
60990,1
61013,1
61075,1
61206,1
61236,1
61248,1
61250,1
61348,1
58559,1
61357,1
61634,1
61646,1
62081,1
62331,1
62434,1
62437,1
62511,1
62718,1
62733,1
62764,1
60295,1
60086,1
59846,1
59832,1
58627,1
58649,1
58655,1
58803,1
58889,1
58964,1
58972,1
58998,1
59018,1
59022,1
59037,1
59258,1
59273,1
59306,1
59333,1
59369,1
59418,1
59429,1
59501,1
59669,1
59684,1
59721,1
59810,1
51927,1
51575,1
38798,1
43558,1
42163,1
42677,1
42721,1
42725,1
42740,1
42783,1
42935,1
43333,1
43351,1
43376,1
43396,1
43708,1
44709,1
43838,1
43871,1
43908,1
43919,1
43930,1
43936,1
44073,1
44191,1
44197,1
44225,1
44245,1
42013,1
42011,1
42009,1
41912,1
38992,1
38994,1
39231,1
39292,1
39381,1
39408,1
39416,1
39421,1
39427,1
39444,1
39446,1
40414,1
40491,1
40574,1
40614,1
40723,1
40833,1
40946,1
41336,1
41571,1
41714,1
41716,1
41769,1
44511,1
44717,1
51540,1
50583,1
48856,1
48972,1
48982,1
49274,1
49278,1
49286,1
49299,1
49651,1
49822,1
49824,1
49961,1
50685,1
45208,1
50703,1
50742,1
50792,1
50802,1
50806,1
50842,1
50912,1
51077,1
51084,1
51094,1
51277,1
48744,1
48738,1
48591,1
48522,1
45210,1
45221,1
45499,1
45720,1
45728,1
45732,1
45987,1
46561,1
46578,1
46965,1
47092,1
47261,1
47287,1
47384,1
47493,1
47606,1
47937,1
47978,1
48142,1
48262,1
48301,1
48385,1
48518,1
8485,1
8484,1
8465,1
5729,1
5668,1
5669,1
5675,1
5677,1
5678,1
5685,1
5696,1
5699,1
5700,1
5718,1
5723,1
5742,1
5839,1
5745,1
5768,1
5779,1
5795,1
5796,1
5803,1
5809,1
5810,1
5816,1
5819,1
5828,1
5662,1
5646,1
5644,1
5638,1
5447,1
5458,1
5459,1
5462,1
5479,1
5500,1
5505,1
5516,1
5530,1
5535,1
5538,1
5541,1
5548,1
5560,1
5574,1
5585,1
5602,1
5603,1
5611,1
5618,1
5622,1
5629,1
5636,1
5829,1
5843,1
5422,1
6211,1
6093,1
6095,1
6096,1
6101,1
6103,1
6122,1
6155,1
6159,1
6187,1
6188,1
6207,1
6214,1
5846,1
6215,1
6225,1
6232,1
6234,1
6239,1
6240,1
6243,1
6249,1
6254,1
6256,1
6263,1
6091,1
6073,1
6040,1
6033,1
5854,1
5857,1
5859,1
5866,1
5874,1
5879,1
5881,1
5891,1
5901,1
5910,1
5918,1
5941,1
5949,1
5954,1
2,1
5959,1
5962,1
5963,1
5971,1
5985,1
5986,1
6000,1
6016,1
5434,1
5421,1
8463,1
4956,1
4855,1
4857,1
4865,1
4867,1
4874,1
4875,1
4927,1
4933,1
4936,1
4941,1
4948,1
4958,1
5060,1
4961,1
4964,1
4968,1
4973,1
4974,1
4980,1
4998,1
4999,1
5003,1
5025,1
5026,1
4849,1
4842,1
4836,1
4835,1
4676,1
4679,1
4680,1
4681,1
4686,1
4690,1
4697,1
4710,1
4713,1
4727,1
4734,1
4735,1
4740,1
4745,1
4751,1
4752,1
4765,1
4770,1
4774,1
4801,1
4804,1
4815,1
4833,1
5049,1
5061,1
5415,1
5341,1
5247,1
5258,1
5264,1
5277,1
5282,1
5297,1
5298,1
5301,1
5302,1
5303,1
5305,1
5343,1
5062,1
5359,1
5360,1
5361,1
5365,1
5375,1
5377,1
5382,1
5384,1
5398,1
5401,1
5413,1
5246,1
5241,1
5234,1
5231,1
5071,1
5080,1
5081,1
5087,1
5093,1
5098,1
5110,1
5111,1
5122,1
5135,1
5146,1
5151,1
5161,1
5164,1
5167,1
5177,1
5180,1
5182,1
5186,1
5202,1
5208,1
5210,1
5219,1
6265,1
6271,1
6276,1
7487,1
7335,1
7348,1
7380,1
7395,1
7411,1
7415,1
7449,1
7454,1
7456,1
7482,1
7484,1
7492,1
7764,1
7577,1
7579,1
7616,1
7619,1
7627,1
7649,1
7713,1
7714,1
7720,1
7743,1
7759,1
7334,1
7327,1
7317,1
7312,1
7137,1
7150,1
7151,1
7154,1
